CrashID,State,Day,Month,Year,Hour,Minute,Crash_Type,Bus_Involvement,Heavy_Rigid_Truck_Involvement,Articulated_Truck_Involvement,Speed_Limit,Road_User,Gender,Age
2201606230129,VIC,23,6,2016,15,11,Multiple,No,No,No,50,Bicyclist,Male,47
1201606250181,NSW,25,6,2016,1,0,Single,No,No,No,100,Driver,Male,44
2201606250130,VIC,25,6,2016,7,45,Single,No,No,No,100,Passenger,Male,41
2201606250130,VIC,25,6,2016,7,45,Single,No,No,No,100,Driver,Female,38
1201606250182,NSW,25,6,2016,11,0,Multiple,No,No,No,100,Motorcycle rider,Male,44
2201606250131,VIC,25,6,2016,15,10,Multiple,No,No,No,100,Driver,Female,30
4201606250036,SA,25,6,2016,18,6,Pedestrian,No,No,No,60,Pedestrian,Male,61
1201606250183,NSW,25,6,2016,21,0,Single,No,No,No,60,Passenger,Male,41
1201606260184,NSW,26,6,2016,6,15,Multiple,No,No,No,100,Motorcycle rider,Male,46
1201606260185,NSW,26,6,2016,20,50,Multiple,No,No,Yes,100,Driver,Male,32
2201606270132,VIC,27,6,2016,8,12,Single,No,No,No,110,Driver,Male,44
2201606270134,VIC,27,6,2016,12,59,Multiple,No,No,No,60,Driver,Male,82
2201606270133,VIC,27,6,2016,17,23,Single,No,No,No,90,Driver,Male,25
2201606280135,VIC,28,6,2016,0,48,Pedestrian,No,No,No,100,Pedestrian,Male,33
3201606300109,QLD,30,6,2016,7,0,Single,No,No,No,100,Driver,Male,46
3201606300110,QLD,30,6,2016,12,0,Multiple,No,No,No,60,Bicyclist,Male,73
3201607010111,QLD,1,7,2016,0,0,Single,No,No,No,100,Driver,Male,26
1201607010186,NSW,1,7,2016,17,8,Single,No,No,No,80,Motorcycle rider,Male,66
5201607010078,WA,1,7,2016,18,26,Single,No,No,No,50,Driver,Male,28
1201607010187,NSW,1,7,2016,19,35,Single,No,No,No,110,Driver,Male,75
1201607020188,NSW,2,7,2016,0,30,Single,No,No,No,50,Driver,Male,27
2201607020136,VIC,2,7,2016,0,0,Single,No,No,No,60,Driver,Male,36
3201607020112,QLD,2,7,2016,2,0,Single,No,No,No,100,Driver,Male,38
8201607020003,ACT,2,7,2016,5,50,Single,No,No,No,100,Driver,Male,21
1201607020189,NSW,2,7,2016,12,0,Multiple,No,No,No,100,Passenger,Female,31
3201607020113,QLD,2,7,2016,13,0,Single,No,No,No,100,Driver,Male,37
3201607020113,QLD,2,7,2016,13,0,Single,No,No,No,100,Passenger,Female,37
5201607020079,WA,2,7,2016,21,55,Single,No,No,No,80,Driver,Male,58
5201607030080,WA,3,7,2016,15,50,Multiple,No,No,No,110,Motorcycle rider,Female,46
1201607030190,NSW,3,7,2016,21,30,Single,No,No,No,100,Driver,Male,28
1201607030190,NSW,3,7,2016,21,30,Single,No,No,No,100,Passenger,Male,26
3201607040114,QLD,4,7,2016,16,0,Pedestrian,No,No,No,70,Pedestrian,Male,82
2201607050137,VIC,5,7,2016,18,6,Multiple,No,No,No,100,Driver,Male,37
5201607060081,WA,6,7,2016,6,55,Single,No,No,No,110,Driver,Male,62
3201607060115,QLD,6,7,2016,17,0,Single,No,No,No,40,Bicyclist,Male,62
5201607060082,WA,6,7,2016,21,58,Multiple,No,No,No,90,Pedestrian,Male,47
1201607070191,NSW,7,7,2016,6,56,Pedestrian,No,No,No,60,Pedestrian,Male,50
5201607070083,WA,7,7,2016,14,33,Multiple,No,Yes,No,50,Bicyclist,Male,12
4201607080037,SA,8,7,2016,9,0,Multiple,No,No,Yes,90,Driver,Male,25
4201607080038,SA,8,7,2016,12,30,Multiple,No,No,No,110,Motorcycle rider,Male,59
2201607080138,VIC,8,7,2016,14,46,Multiple,No,No,Yes,100,Passenger,Male,45
5201607080086,WA,8,7,2016,14,54,Multiple,No,No,No,80,Motorcycle rider,Male,19
5201607080085,WA,8,7,2016,19,8,Single,No,No,No,80,Passenger,Male,28
5201607080084,WA,8,7,2016,23,0,Single,No,No,No,50,Driver,Male,36
6201607080020,TAS,8,7,2016,23,30,Pedestrian,No,No,No,100,Pedestrian,Male,43
5201607090087,WA,9,7,2016,7,48,Multiple,No,No,No,110,Driver,Male,30
3201607090116,QLD,9,7,2016,12,0,Multiple,No,No,No,80,Motorcycle rider,Male,46
4201607090039,SA,9,7,2016,12,16,Single,No,No,No,50,Motorcycle rider,Male,17
1201607090192,NSW,9,7,2016,17,40,Single,No,No,No,40,Driver,Male,39
1201607090193,NSW,9,7,2016,17,48,Pedestrian,No,No,No,90,Pedestrian,Male,45
2201607100139,VIC,10,7,2016,0,40,Single,No,No,No,80,Driver,Male,59
1201607100194,NSW,10,7,2016,16,40,Multiple,No,No,No,50,Motorcycle rider,Male,61
1201607100195,NSW,10,7,2016,23,0,Single,No,No,No,40,Driver,Male,32
7201607110018,NT,11,7,2016,4,0,Single,No,No,No,130,Passenger,Male,36
3201607110117,QLD,11,7,2016,5,0,Single,No,No,No,100,Driver,Male,19
3201607110118,QLD,11,7,2016,14,0,Pedestrian,No,No,No,50,Pedestrian,Female,82
2201607120140,VIC,12,7,2016,11,45,Multiple,No,No,Yes,110,Driver,Male,21
1201607120196,NSW,12,7,2016,16,0,Multiple,No,No,No,50,Motorcycle rider,Male,46
1201607130197,NSW,13,7,2016,2,45,Single,No,No,No,80,Driver,Male,35
8201607130004,ACT,13,7,2016,7,20,Multiple,No,No,No,100,Driver,Male,53
2201607130141,VIC,13,7,2016,16,0,Pedestrian,No,Yes,No,60,Pedestrian,Male,88
2201607130142,VIC,13,7,2016,23,45,Multiple,No,No,Yes,80,Driver,Female,39
2201607140143,VIC,14,7,2016,2,40,Pedestrian,No,No,No,80,Pedestrian,Male,30
1201607140198,NSW,14,7,2016,11,25,Single,No,No,No,100,Motorcycle rider,Male,67
5201607140088,WA,14,7,2016,15,48,Single,No,No,No,100,Driver,Male,17
1201607150199,NSW,15,7,2016,5,40,Multiple,No,No,No,70,Motorcycle rider,Male,18
1201607150200,NSW,15,7,2016,5,30,Single,No,No,No,80,Driver,Male,45
3201607150120,QLD,15,7,2016,11,0,Single,No,No,Yes,100,Driver,Male,50
3201607150119,QLD,15,7,2016,12,0,Multiple,No,No,No,100,Driver,Female,44
2201607160144,VIC,16,7,2016,4,55,Multiple,No,No,No,70,Driver,Male,32
5201607160090,WA,16,7,2016,16,50,Multiple,No,Yes,No,80,Other/unknown,Male,5
3201607160121,QLD,16,7,2016,19,0,Single,No,No,No,100,Driver,Male,23
2201607160145,VIC,16,7,2016,20,15,Multiple,No,No,No,80,Driver,Male,29
5201607160089,WA,16,7,2016,21,30,Multiple,No,No,No,110,Pedestrian,Male,42
1201607170201,NSW,17,7,2016,1,45,Single,No,No,No,90,Passenger,Male,41
3201607170122,QLD,17,7,2016,7,0,Single,No,No,No,100,Driver,Male,78
4201607170040,SA,17,7,2016,7,40,Single,No,No,No,100,Driver,Male,22
1201607170204,NSW,17,7,2016,9,30,Single,No,No,No,70,Driver,Male,67
1201607170202,NSW,17,7,2016,12,50,Pedestrian,No,No,No,50,Pedestrian,Female,74
1201607170203,NSW,17,7,2016,21,15,Single,No,No,No,50,Passenger,Male,17
5201607170091,WA,17,7,2016,22,39,Single,No,No,No,100,Driver,Male,52
2201607180146,VIC,18,7,2016,13,40,Pedestrian,No,No,No,80,Pedestrian,Female,60
3201607180123,QLD,18,7,2016,15,0,Multiple,No,No,No,80,Motorcycle rider,Male,37
1201607190205,NSW,19,7,2016,15,0,Single,No,No,No,100,Passenger,Male,72
5201607190092,WA,19,7,2016,17,9,Multiple,No,No,No,110,Motorcycle rider,Male,52
3201607190124,QLD,19,7,2016,21,0,Single,No,No,No,80,Driver,Female,20
2201607190147,VIC,19,7,2016,23,15,Single,No,No,No,100,Driver,Male,31
5201607200093,WA,20,7,2016,0,35,Single,No,No,No,110,Driver,Male,43
2201607200148,VIC,20,7,2016,7,0,Single,No,No,No,100,Driver,Male,21
3201607200125,QLD,20,7,2016,12,0,Multiple,No,No,No,100,Passenger,Female,25
1201607210206,NSW,21,7,2016,0,10,Single,No,No,No,80,Driver,Male,39
1201607210207,NSW,21,7,2016,1,0,Single,No,No,No,50,Motorcycle rider,Male,22
1201607210207,NSW,21,7,2016,1,0,Single,No,No,No,50,Motorcycle pillion passenger,Male,20
1201607210208,NSW,21,7,2016,10,43,Multiple,No,No,Yes,80,Driver,Male,62
3201607210126,QLD,21,7,2016,18,0,Single,No,No,No,80,Driver,Male,85
3201607210127,QLD,21,7,2016,18,0,Single,No,No,No,100,Driver,Male,20
2201607220149,VIC,22,7,2016,0,35,Single,No,No,No,60,Motorcycle pillion passenger,Male,18
1201607220209,NSW,22,7,2016,6,30,Single,No,No,No,100,Driver,Female,18
5201607220094,WA,22,7,2016,10,30,Multiple,No,No,Yes,110,Driver,Male,43
7201607220019,NT,22,7,2016,13,30,Multiple,Yes,No,No, ,Driver,Male,76
7201607220019,NT,22,7,2016,13,30,Multiple,Yes,No,No, ,Passenger,Female,74
3201607220128,QLD,22,7,2016,14,0,Multiple,No,No,Yes,100,Driver,Female,56
3201607220128,QLD,22,7,2016,14,0,Multiple,No,No,Yes,100,Passenger,Female,59
6201607220021,TAS,22,7,2016,18,0,Pedestrian,Yes,No,No,50,Pedestrian,Female,46
3201607220129,QLD,22,7,2016,19,0,Multiple,No,No,No,60,Motorcycle rider,Male,25
3201607230130,QLD,23,7,2016,7,0,Single,No,No,No,60,Driver,Male,64
2201607230150,VIC,23,7,2016,8,50,Single,No,No,No,100,Driver,Female,49
1201607230210,NSW,23,7,2016,15,15,Multiple,No,No,No,80,Motorcycle rider,Male,33
2201607230151,VIC,23,7,2016,21,10,Single,No,No,No,100,Driver,Female,46
2201607230152,VIC,23,7,2016,23,7,Single,No,No,No,60,Motorcycle rider,Male,22
2201607240153,VIC,24,7,2016,9,36,Pedestrian,No,No,No,60,Pedestrian,Male,71
2201607240154,VIC,24,7,2016,17,25,Single,No,No,No,100,Driver,Female,18
2201607250155,VIC,25,7,2016,4,10,Multiple,No,Yes,No,100,Driver,Male,67
3201607250131,QLD,25,7,2016,14,0,Single,No,No,No,100,Motorcycle rider,Male,49
2201607250156,VIC,25,7,2016,18,57,Single,No,No,No,80,Driver,Male,36
2201607250157,VIC,25,7,2016,18,12,Single,No,No,No,100,Driver,Male,23
7201607260020,NT,26,7,2016,2,0,Single,No,No,No,110,Passenger,Male,2
2201607270158,VIC,27,7,2016,1,45,Single,No,No,No,80,Driver,Male,16
7201607280021,NT,28,7,2016,21,30,Single,No,No,No,100,Driver,Male,25
2201607290159,VIC,29,7,2016,15,55,Single,No,No,No,100,Driver,Female,74
3201607290132,QLD,29,7,2016,15,0,Multiple,No,No,Yes,80,Driver,Male,23
1201607290211,NSW,29,7,2016,18,55,Single,No,No,No,100,Driver,Male,54
1201607290211,NSW,29,7,2016,18,55,Single,No,No,No,100,Passenger,Female,32
5201607290095,WA,29,7,2016,18,0,Multiple,No,No,No,60,Pedestrian,Female,78
2201607300160,VIC,30,7,2016,2,17,Pedestrian,No,No,No,60,Pedestrian,Female,24
1201607300212,NSW,30,7,2016,5,0,Single,No,No,No,100,Driver,Male,18
3201607300133,QLD,30,7,2016,15,0,Multiple,No,No,Yes,80,Passenger,Female,45
1201607300213,NSW,30,7,2016,19,45,Pedestrian,No,No,No,110,Pedestrian,Male,36
3201607310134,QLD,31,7,2016,5,0,Pedestrian,No,No,No,60,Pedestrian,Female,71
3201607310135,QLD,31,7,2016,13,0,Multiple,No,No,No,60,Motorcycle rider,Male,66
3201607310136,QLD,31,7,2016,15,0,Single,No,No,No,100,Motorcycle rider,Male,31
2201607310161,VIC,31,7,2016,18,22,Multiple,No,No,No,100,Driver,Female,58
5201607310096,WA,31,7,2016,20,0,Single,No,No,No,110,Passenger,Female,4
1201608010214,NSW,1,8,2016,5,0,Single,No,No,No,100,Driver,Male,52
3201608010137,QLD,1,8,2016,5,0,Multiple,No,Yes,No,80,Driver,Male,23
2201608010162,VIC,1,8,2016,6,19,Single,No,No,No,80,Driver,Male,27
2201608010163,VIC,1,8,2016,15,0,Multiple,No,No,No,60,Driver,Male,85
3201608010138,QLD,1,8,2016,17,0,Single,No,No,No,60,Passenger,Female,21
1201608020215,NSW,2,8,2016,19,0,Single,No,No,No,80,Driver,Female,67
1201608030216,NSW,3,8,2016,6,0,Single,No,Yes,No,80,Driver,Male,24
2201608030164,VIC,3,8,2016,9,20,Multiple,No,No,No,100,Passenger,Female,57
1201608030217,NSW,3,8,2016,14,45,Single,No,No,No,80,Driver,Female,59
3201608030139,QLD,3,8,2016,18,0,Pedestrian,No,No,No,60,Pedestrian,Male,84
3201608030140,QLD,3,8,2016,19,0,Multiple,No,No,No,100,Driver,Female,17
1201608040218,NSW,4,8,2016,23,50,Single,No,No,No,60,Driver,Male,20
2201608050165,VIC,5,8,2016,0,30,Single,No,No,No,60,Driver,Male,24
1201608050220,NSW,5,8,2016,16,10,Pedestrian,Yes,No,No,60,Pedestrian,Male,73
2201608050166,VIC,5,8,2016,21,55,Single,No,No,No,100,Driver,Female,48
1201608050219,NSW,5,8,2016,22,40,Single,No,No,No,100,Driver,Male,22
1201608060221,NSW,6,8,2016,19,40,Pedestrian,No,No,No,50,Pedestrian,Female,32
5201608060097,WA,6,8,2016,19,30,Single,No,No,No, ,Driver,Male,36
2201608060167,VIC,6,8,2016,20,5,Multiple,No,No,No,70,Passenger,Female,93
5201608070098,WA,7,8,2016,1,37,Single,No,No,No,110,Driver,Male,36
1201608070222,NSW,7,8,2016,5,50,Single,No,No,No,100,Driver,Male,21
4201608070041,SA,7,8,2016,8,35,Single,No,No,No,80,Driver,Male,41
1201608070224,NSW,7,8,2016,11,0,Multiple,No,No,No,50,Passenger,Female,38
1201608070223,NSW,7,8,2016,12,45,Multiple,No,No,No,100,Passenger,Female,53
2201608080168,VIC,8,8,2016,13,40,Multiple,No,No,No,80,Passenger,Female,0
1201608080225,NSW,8,8,2016,16,30,Pedestrian,No,No,No,100,Pedestrian,Male,10
3201608090141,QLD,9,8,2016,5,0,Pedestrian,No,No,No,100,Pedestrian,Female,19
2201608090169,VIC,9,8,2016,18,55,Pedestrian,No,No,No,70,Pedestrian,Male,44
7201608100022,NT,10,8,2016,14,50,Single,No,No,No,110,Driver,Male,65
2201608100170,VIC,10,8,2016,18,0,Multiple,No,No,No,60,Driver,Male,87
3201608100142,QLD,10,8,2016,20,0,Pedestrian,No,No,No,60,Pedestrian,Male,31
5201608110099,WA,11,8,2016,11,5,Multiple,No,No,No,60,Driver,Male,66
3201608110143,QLD,11,8,2016,13,0,Multiple,No,No,No,60,Motorcycle rider,Male,45
1201608120229,NSW,12,8,2016,1,20,Single,No,No,No,60,Motorcycle rider,Male,20
1201608120226,NSW,12,8,2016,2,0,Pedestrian,No,No,No,80,Pedestrian,Male,48
3201608120144,QLD,12,8,2016,5,0,Single,No,Yes,No,100,Driver,Male,55
2201608120171,VIC,12,8,2016,14,28,Multiple,No,No,No,70,Motorcycle rider,Male,37
1201608120227,NSW,12,8,2016,15,40,Multiple,No,No,Yes,80,Motorcycle rider,Female,59
2201608120172,VIC,12,8,2016,16,20,Pedestrian,No,No,No,80,Pedestrian,Male,51
1201608120228,NSW,12,8,2016,19,0,Single,No,No,No,100,Passenger,Male,15
2201608130173,VIC,13,8,2016,7,50,Pedestrian,No,No,No,60,Pedestrian,Male,85
1201608130230,NSW,13,8,2016,12,45,Multiple,No,No,No,100,Driver,Male,53
1201608130230,NSW,13,8,2016,12,45,Multiple,No,No,No,100,Driver,Male,47
2201608130174,VIC,13,8,2016,13,35,Single,No,No,No,100,Driver,Male,52
7201608130023,NT,13,8,2016,14,15,Single,No,No,No,130,Driver,Male,27
1201608130231,NSW,13,8,2016,18,21,Multiple,No,No,No,100,Motorcycle rider,Male,21
2201608140175,VIC,14,8,2016,3,0,Pedestrian,No,No,No,80,Pedestrian,Female,45
1201608140233,NSW,14,8,2016,4,20,Pedestrian,Yes,No,No,60,Pedestrian,Male,32
1201608140232,NSW,14,8,2016,12,20,Multiple,No,No,No,110,Driver,Female,30
5201608140101,WA,14,8,2016,13,54,Single,No,No,No,70,Motorcycle rider,Male,22
5201608140100,WA,14,8,2016,16,15,Multiple,No,No,No,100,Passenger,Female,25
5201608140102,WA,14,8,2016,19,1,Multiple,No,No,No,90,Driver,Male,28
5201608140102,WA,14,8,2016,19,1,Multiple,No,No,No,90,Passenger,Female,21
5201608140102,WA,14,8,2016,19,1,Multiple,No,No,No,90,Passenger,Female,20
4201608150042,SA,15,8,2016,8,10,Multiple,No,No,No,60,Bicyclist,Male,73
5201608150103,WA,15,8,2016,10,9,Multiple,Yes,No,No,60,Driver,Male,88
4201608160043,SA,16,8,2016,2,50,Single,No,No,No,110,Passenger,Female,48
1201608160234,NSW,16,8,2016,5,20,Multiple,No,No,No,100,Motorcycle rider,Male,44
5201608160104,WA,16,8,2016,11,45,Single,No,No,No,110,Passenger,Male,84
5201608160104,WA,16,8,2016,11,45,Single,No,No,No,110,Driver,Female,81
3201608160145,QLD,16,8,2016,19,0,Multiple,No,No,No,100,Driver,Female,25
1201608170235,NSW,17,8,2016,6,45,Multiple,No,No,No,60,Motorcycle rider,Male,28
5201608170105,WA,17,8,2016,12,9,Multiple,No,Yes,No,60,Passenger,Male,40
2201608180176,VIC,18,8,2016,8,26,Multiple,No,No,No,100,Driver,Male,50
1201608180236,NSW,18,8,2016,9,45,Multiple,No,No,No,90,Driver,Male,69
1201608180237,NSW,18,8,2016,10,25,Pedestrian,No,No,No,50,Pedestrian,Female,69
2201608180177,VIC,18,8,2016,13,40,Multiple,No,Yes,No,100,Driver,Female,63
2201608180178,VIC,18,8,2016,14,37,Multiple,No,No,No,100,Driver,Female,56
4201608180044,SA,18,8,2016,17,0,Multiple,No,No,No,100,Passenger,Male,47
5201608180106,WA,18,8,2016,23,14,Single,No,No,No,110,Driver,Male,54
1201608190238,NSW,19,8,2016,3,20,Multiple,No,Yes,No,70,Driver,Male,65
1201608190239,NSW,19,8,2016,4,0,Single,No,No,No,100,Driver,Male,28
2201608190179,VIC,19,8,2016,9,25,Multiple,No,No,No,100,Driver,Male,41
2201608190179,VIC,19,8,2016,9,25,Multiple,No,No,No,100,Driver,Male,43
3201608190146,QLD,19,8,2016,20,0,Pedestrian,No,No,No,60,Pedestrian,Male,34
5201608200107,WA,20,8,2016,11,55,Multiple,No,No,No,70,Driver,Female,20
3201608200147,QLD,20,8,2016,19,0,Pedestrian,No,No,No,50,Pedestrian,Male,24
2201608210180,VIC,21,8,2016,10,30,Single,No,No,No,100,Driver,Male,38
1201608210240,NSW,21,8,2016,12,0,Single,No,No,No,100,Motorcycle rider,Male,31
2201608210181,VIC,21,8,2016,15,30,Multiple,No,No,Yes,100,Driver,Male,56
2201608220182,VIC,22,8,2016,6,20,Multiple,No,No,No,100,Driver,Male,28
1201608220241,NSW,22,8,2016,9,20,Single,No,No,No,100,Driver,Male,96
4201608220045,SA,22,8,2016,11,14,Multiple,No,Yes,No,80,Driver,Male,34
3201608220148,QLD,22,8,2016,23,0,Multiple,No,No,No,70,Passenger,Female,22
2201608240184,VIC,24,8,2016,6,13,Multiple,No,No,No,60,Motorcycle rider,Male,33
2201608240183,VIC,24,8,2016,12,35,Single,No,No,No,100,Driver,Male,87
7201608240024,NT,24,8,2016,14,0,Single,No,No,No,110,Driver,Male,26
3201608240149,QLD,24,8,2016,17,0,Multiple,No,No,No,80,Driver,Female,49
4201608240046,SA,24,8,2016,18,10,Multiple,No,No,No,80,Passenger,Male,82
5201608240108,WA,24,8,2016,22,55,Single,No,No,No,110,Motorcycle rider,Male,40
2201608250185,VIC,25,8,2016,10,22,Multiple,No,Yes,No,100,Driver,Male,24
7201608250025,NT,25,8,2016,21,5,Pedestrian,No,No,No,80,Pedestrian,Male,42
2201608260186,VIC,26,8,2016,11,50,Multiple,No,No,No,60,Motorcycle rider,Male,25
5201608260109,WA,26,8,2016,13,45,Single,No,No,No,110,Passenger,Female,24
2201608260187,VIC,26,8,2016,14,34,Multiple,No,No,No,80,Driver,Female,77
2201608260188,VIC,26,8,2016,16,10,Single,No,No,No,100,Driver,Female,22
1201608260242,NSW,26,8,2016,18,15,Multiple,No,No,No,60,Bicyclist,Female,66
2201608260189,VIC,26,8,2016,18,20,Multiple,No,No,Yes,60,Motorcycle rider,Male,26
2201608260190,VIC,26,8,2016,23,40,Single,No,No,No,80,Motorcycle rider,Male,25
3201608260150,QLD,26,8,2016,23,0,Single,No,No,No,100,Driver,Male,34
7201608270026,NT,27,8,2016,19,30,Single,No,No,No,110,Driver,Male,45
7201608270026,NT,27,8,2016,19,30,Single,No,No,No,110,Passenger,Female,44
1201608270243,NSW,27,8,2016,22,10,Single,No,No,No,100,Driver,Female,66
1201608280244,NSW,28,8,2016,1,0,Single,No,No,No,80,Driver,Female,30
3201608280151,QLD,28,8,2016,7,0,Single,No,No,No,100,Driver,Male,21
1201608280246,NSW,28,8,2016,9,10,Multiple,No,No,No,100,Motorcycle rider,Female,51
1201608280245,NSW,28,8,2016,18,37,Pedestrian,No,No,No,60,Pedestrian,Female,54
1201608290247,NSW,29,8,2016,19,5,Pedestrian,No,No,No,60,Pedestrian,Female,32
3201608290152,QLD,29,8,2016,21,0,Multiple,No,No,Yes,110,Driver,Male,27
3201608300153,QLD,30,8,2016,15,0,Multiple,No,Yes,No,100,Driver,Male,58
2201608300191,VIC,30,8,2016,20,42,Multiple,No,No,Yes,100,Driver,Female,26
1201608310248,NSW,31,8,2016,15,0,Single,No,No,No,50,Driver,Male,83
5201608310110,WA,31,8,2016,22,41,Single,No,Yes,No,110,Driver,Male,44
3201609010154,QLD,1,9,2016,12,0,Pedestrian,No,No,No,60,Pedestrian,Male,97
5201609010111,WA,1,9,2016,15,45,Single,No,No,No,70,Motorcycle rider,Male,27
3201609010155,QLD,1,9,2016,18,0,Multiple,No,No,No,60,Motorcycle rider,Male,23
3201609010156,QLD,1,9,2016,19,0,Multiple,No,No,No,60,Driver,Male,31
3201609010157,QLD,1,9,2016,20,0,Single,No,No,No,60,Driver,Male,23
1201609020249,NSW,2,9,2016,5,0,Single,No,No,No,100,Passenger,Female,76
1201609020250,NSW,2,9,2016,6,15,Multiple,No,No,No,50,Driver,Female,68
8201609020005,ACT,2,9,2016,8,30,Multiple,No,No,No,70,Motorcycle rider,Male,24
5201609020112,WA,2,9,2016,15,40,Multiple,No,Yes,No,60,Driver,Male,65
3201609020158,QLD,2,9,2016,20,0,Pedestrian,No,No,No,60,Pedestrian,Female,69
3201609030159,QLD,3,9,2016,4,0,Pedestrian,No,No,No,50,Pedestrian,Male,24
1201609030251,NSW,3,9,2016,6,0,Multiple,No,No,No,60,Driver,Female,62
1201609030252,NSW,3,9,2016,6,45,Multiple,No,No,Yes,80,Driver,Male,58
2201609030192,VIC,3,9,2016,11,43,Pedestrian,No,No,No,70,Pedestrian,Male,85
1201609030253,NSW,3,9,2016,21,0,Multiple,No,No,No,60,Driver,Male,32
3201609040160,QLD,4,9,2016,19,0,Single,No,No,No,80,Passenger,Female,59
2201609050193,VIC,5,9,2016,0,10,Single,No,No,No,100,Driver,Male,52
8201609050006,ACT,5,9,2016,3,0,Multiple,No,No,Yes,100,Driver,Male,39
1201609050254,NSW,5,9,2016,9,40,Multiple,No,Yes,No,100,Driver,Male,72
5201609050113,WA,5,9,2016,16,35,Multiple,No,No,No,100,Motorcycle rider,Male,43
3201609070161,QLD,7,9,2016,16,0,Multiple,No,No,No,70,Driver,Male,88
2201609070194,VIC,7,9,2016,18,0,Multiple,No,No,No,70,Motorcycle rider,Male,43
1201609080255,NSW,8,9,2016,10,30,Multiple,No,No,Yes,90,Driver,Male,76
1201609090256,NSW,9,9,2016,5,55,Single,No,No,No,50,Driver,Male,36
2201609090195,VIC,9,9,2016,10,10,Single,No,No,No,60,Driver,Male,75
3201609090162,QLD,9,9,2016,20,0,Pedestrian,No,No,No,80,Pedestrian,Female,26
1201609100257,NSW,10,9,2016,12,15,Single,No,No,No,80,Motorcycle rider,Male,43
5201609100114,WA,10,9,2016,14,58,Single,No,No,No,50,Other/unknown,Male,23
2201609110196,VIC,11,9,2016,11,45,Multiple,No,No,No,100,Driver,Male,28
1201609110258,NSW,11,9,2016,13,15,Multiple,No,No,No,100,Motorcycle rider,Male,43
6201609110022,TAS,11,9,2016,13,20,Multiple,No,No,No,100,Passenger,Female,84
4201609110047,SA,11,9,2016,23,5,Single,No,No,No,80,Driver,Female,22
5201609120115,WA,12,9,2016,0,22,Single,No,No,No,80,Driver,Female,22
1201609120259,NSW,12,9,2016,12,40,Single,No,No,No,50,Passenger,Male,82
1201609120260,NSW,12,9,2016,20,20,Single,No,No,No,80,Motorcycle rider,Male,29
1201609130261,NSW,13,9,2016,14,40,Pedestrian,Yes,No,No,60,Pedestrian,Male,28
5201609130116,WA,13,9,2016,22,20,Single,No,No,No,90,Driver,Male,25
1201609140262,NSW,14,9,2016,12,20,Multiple,No,Yes,No,80,Driver,Male,18
2201609140197,VIC,14,9,2016,15,56,Multiple,No,No,No,60,Passenger,Female,73
2201609140197,VIC,14,9,2016,15,56,Multiple,No,No,No,60,Driver,Female,71
6201609150023,TAS,15,9,2016,21,10,Single,No,No,No,60,Driver,Male,18
6201609150023,TAS,15,9,2016,21,10,Single,No,No,No,60,Passenger,Female,2
4201609160048,SA,16,9,2016,13,35,Multiple,No,Yes,No,80,Driver,Male,20
1201609160263,NSW,16,9,2016,15,10,Multiple,No,No,Yes,100,Driver,Male,53
3201609160163,QLD,16,9,2016,19,0,Single,No,No,No,60,Motorcycle rider,Male,40
2201609160198,VIC,16,9,2016,23,24,Multiple,No,No,No,50,Motorcycle rider,Male,42
1201609170264,NSW,17,9,2016,11,38,Multiple,No,Yes,No,40,Motorcycle rider,Male,36
5201609170117,WA,17,9,2016,19,31,Multiple,No,No,No,70,Passenger,Female,60
5201609170117,WA,17,9,2016,19,31,Multiple,No,No,No,70,Passenger,Male,66
4201609170049,SA,17,9,2016,23,45,Pedestrian,No,No,No,80,Pedestrian,Male,20
1201609180265,NSW,18,9,2016,2,22,Single,No,No,No,90,Driver,Male,25
3201609180164,QLD,18,9,2016,13,0,Multiple,No,No,No,80,Passenger,Male,4
2201609180199,VIC,18,9,2016,19,10,Pedestrian,No,No,No,60,Pedestrian,Female,72
1201609190269,NSW,19,9,2016,0,1,Single,No,No,No,80,Driver,Male,46
1201609190266,NSW,19,9,2016,7,5,Single,No,No,No,110,Driver,Female,71
3201609190165,QLD,19,9,2016,14,0,Multiple,No,No,No,60,Motorcycle rider,Male,43
1201609190267,NSW,19,9,2016,15,0,Multiple,No,No,No,60,Driver,Male,79
2201609190200,VIC,19,9,2016,15,10,Multiple,No,No,Yes,100,Driver,Male,71
1201609190268,NSW,19,9,2016,23,0,Multiple,No,No,Yes,110,Motorcycle rider,Male,22
5201609200118,WA,20,9,2016,18,47,Multiple,No,No,No,70,Pedestrian,Male,71
4201609210050,SA,21,9,2016,14,45,Pedestrian,No,No,No,50,Pedestrian,Male,54
5201609210119,WA,21,9,2016,16,0,Single,No,No,No,100,Motorcycle rider,Female,41
4201609230051,SA,23,9,2016,10,5,Single,No,No,No,110,Passenger,Female,12
1201609230271,NSW,23,9,2016,11,40,Multiple,No,No,No,60,Driver,Female,91
3201609230166,QLD,23,9,2016,12,0,Single,No,No,No,70,Motorcycle rider,Male,18
1201609230272,NSW,23,9,2016,13,40,Single,No,No,No,100,Passenger,Female,53
2201609230201,VIC,23,9,2016,16,25,Multiple,No,No,No, ,Driver,Male,85
1201609230270,NSW,23,9,2016,17,15,Multiple,No,No,No,50,Motorcycle rider,Male,50
2201609230202,VIC,23,9,2016,23,0,Single,No,No,No,100,Driver,Male,39
